subjID,wave,date,ph1,sm1_1,sm1_5,sm1_9,ax1_1,ax1_2,ax1_3,ax1_4,ax1_5,ax1_6,ax1_7,ax1_8,ax1_9,ax1_10,bf1,bf2,bf3_1,bf3_3,bf3_4,bf3_5,bf3_6,bf4,bf5,pm2,pm3,pm3a,pm4,pm5,pm7,pm7b,pm10_1,pm10_2,pm10_3,pm10_5,pm10_6,sex,age_gp,edu,wtageSG1
1505,2,20090514,1,2,2,2,1,1,2,2,2,3,2,2,1,3,4,4,1,2,2,1,1,6,3,2,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,2,7,1.542858443
1506,2,20090514,2,2,2,2,4,4,4,4,4,1,1,1,1,1,4,1,1,2,2,2,2,4,2,1,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,5,1,0.530091275
1507,2,20090514,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3,3,1,2,2,1,2,5,2,2,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,1,4,0.815391267
1508,2,20090514,2,2,2,1,3,2,3,2,2,1,1,1,1,1,4,4,1,1,1,NA,1,5,3,5,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,5,4,1.036509887
1509,2,20090514,2,2,2,2,3,3,3,3,3,1,1,1,1,1,4,4,1,1,1,NA,2,5,NA,1,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,5,7,0.530091275
1510,2,20090514,3,2,1,2,2,4,4,2,2,2,1,2,2,1,2,3,1,2,1,1,1,5,3,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,1,6,0.815391267
1511,2,20090514,2,2,1,2,3,3,3,3,3,1,1,1,1,1,2,3,1,1,1,1,2,4,2,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,5,7,1.036509887
1512,2,20090514,1,2,2,2,4,4,4,4,4,1,1,1,1,1,4,4,1,1,1,1,2,4,1,5,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,4,7,0.989393158
1513,2,20090514,3,2,2,2,3,3,3,3,3,1,1,1,2,1,3,4,1,2,2,1,1,5,2,1,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,1,7,0.909224234
1514,2,20090514,3,2,2,2,3,2,3,1,3,1,1,1,1,1,2,4,1,1,1,1,2,4,2,5,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,2,7,1.893620237
1515,2,20090514,2,2,2,2,2,1,2,2,1,1,2,1,1,1,1,3,1,2,2,2,2,6,2,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,5,5,1.036509887
1516,2,20090514,3,2,2,2,2,2,2,3,2,1,1,1,1,1,2,2,1,2,1,1,1,4,3,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,2,5,1.893620237
1517,2,20090514,2,2,1,2,4,4,4,3,3,1,1,1,1,1,3,4,1,2,2,1,2,1,1,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,6,7,1.209834419
1518,2,20090514,1,2,2,2,2,3,4,2,2,2,2,1,2,2,1,1,1,2,2,1,2,7,2,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,5,5,0.530091275
1519,2,20090514,4,2,1,1,2,3,2,3,4,2,2,2,1,2,5,NA,1,2,NA,2,1,4,2,2,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,6,1,1.145390091
1520,2,20090514,4,2,2,2,2,2,2,2,2,1,1,2,2,1,3,2,1,1,1,1,2,4,2,1,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,2,7,1.542858443
1521,2,20090514,3,2,2,2,1,4,4,3,4,1,1,1,1,1,3,3,1,1,1,1,NA,3,2,2,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,4,4,0.615307382
1522,2,20090514,2,2,2,2,2,2,3,2,2,2,1,2,2,2,3,1,1,1,1,NA,2,6,2,1,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,5,2,1.036509887
1523,2,20090514,4,2,2,2,3,3,2,2,2,2,1,1,1,1,3,1,1,2,2,NA,2,4,2,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,6,4,1.209834419
1524,2,20090514,3,2,2,2,4,2,2,3,2,1,1,1,1,1,3,3,1,1,1,NA,2,5,2,1,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,3,5,0.990729396
1525,2,20090514,2,2,2,2,2,2,3,2,2,2,1,2,2,1,4,2,1,1,1,1,2,5,1,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,3,5,0.990729396
1526,2,20090514,3,2,2,2,3,3,3,2,3,1,1,1,1,1,3,1,NA,NA,1,NA,NA,1,3,5,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,5,5,0.530091275
1527,2,20090514,4,2,1,2,3,2,2,1,2,1,1,1,1,1,3,2,1,2,1,1,NA,5,1,1,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,6,7,1.209834419
1528,2,20090514,2,2,2,2,1,2,3,3,3,1,1,1,1,1,3,2,1,1,1,1,2,3,1,1,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,3,5,0.990729396
1529,2,20090514,1,2,2,2,4,4,2,2,3,1,1,1,1,1,4,2,1,1,1,1,2,4,2,5,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,4,4,0.615307382
1530,2,20090514,2,2,2,2,3,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,NA,4,2,1,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,6,7,1.145390091
1531,2,20090514,5,2,1,2,3,3,3,3,3,1,1,1,1,1,3,1,1,2,1,2,2,4,2,3,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,5,7,0.530091275
1532,2,20090514,2,2,2,2,4,2,2,3,2,1,1,1,1,1,3,3,1,1,1,1,2,4,1,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,4,7,0.989393158
1533,2,20090514,1,2,2,2,2,2,1,3,3,1,2,2,2,1,3,3,1,2,2,1,2,4,2,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,3,3,0.990729396
1534,2,20090514,2,2,2,2,2,4,4,4,4,1,1,1,1,1,NA,3,1,1,1,1,1,4,3,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,3,4,0.990729396
1535,2,20090514,4,2,2,2,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,1,2,4,2,3,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,6,4,1.145390091
1536,2,20090514,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,NA,5,2,4,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,4,5,0.989393158
1537,2,20090514,4,2,2,2,2,2,2,2,2,2,1,1,1,1,3,3,1,1,1,2,1,5,2,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,5,4,0.530091275
1538,2,20090514,3,2,2,2,2,2,2,4,2,1,1,1,2,1,1,1,1,2,2,2,2,4,2,5,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,3,4,0.990729396
1539,2,20090514,2,2,2,2,3,2,2,3,2,1,1,1,1,1,3,1,1,1,1,2,2,4,2,5,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,4,5,0.615307382
1540,2,20090514,1,2,2,2,3,2,2,3,2,1,1,1,1,2,2,2,1,2,1,1,2,4,2,2,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,1,6,0.909224234
1541,2,20090514,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,4,1,1,2,1,2,5,2,1,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,4,5,0.615307382
1542,2,20090514,3,NA,2,2,4,2,4,1,1,1,1,2,1,1,4,3,1,1,1,1,2,3,3,1,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,4,4,0.615307382
1543,2,20090514,3,2,2,2,3,1,2,2,1,4,4,3,2,3,4,3,1,1,1,1,1,7,5,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,3,4,0.990729396
1544,2,20090514,1,2,2,2,4,4,4,4,4,1,1,1,1,1,1,1,1,2,1,1,2,5,3,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,6,5,1.145390091
1545,2,20090514,2,2,2,2,2,1,3,4,3,1,1,1,1,1,4,3,1,2,2,2,2,3,1,5,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,3,5,0.990729396
1546,2,20090514,2,2,2,2,3,3,3,3,3,1,1,1,2,1,4,3,1,2,2,2,2,4,4,5,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,2,7,1.542858443
1547,2,20090514,2,2,1,2,2,2,2,2,2,1,1,1,1,1,5,4,1,1,1,1,2,6,4,1,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,2,7,1.893620237
1548,2,20090514,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,3,1,2,1,1,2,5,4,3,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,4,4,0.989393158
1549,2,20090514,5,1,2,1,1,1,1,1,1,2,2,1,1,2,3,3,1,1,1,1,2,1,2,3,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,1,5,0.815391267
1550,2,20090514,1,2,2,1,4,4,4,4,2,1,1,1,1,1,3,1,1,1,2,1,2,5,1,5,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,5,3,0.530091275
1551,2,20090514,2,2,2,2,3,2,2,2,2,1,1,1,1,1,5,4,1,1,1,1,2,5,2,2,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,5,4,1.036509887
1552,2,20090514,3,2,2,2,2,3,3,2,2,1,2,1,2,1,3,3,1,2,1,2,2,1,2,1,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,3,7,0.990729396
1553,2,20090514,2,2,2,2,2,2,4,3,3,1,1,1,1,1,3,2,1,1,1,NA,2,4,1,5,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,4,6,0.989393158
1554,2,20090514,2,2,2,2,4,2,1,3,3,1,1,1,1,1,4,5,1,2,2,2,2,5,2,5,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,4,5,0.989393158
1555,2,20090514,4,2,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,2,4,2,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,4,5,0.989393158
1556,2,20090514,2,2,2,2,2,4,4,3,4,1,1,1,1,1,1,1,1,1,1,2,2,1,2,5,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,6,2,1.145390091
1557,2,20090514,3,2,2,2,2,1,2,2,1,1,1,1,1,1,4,NA,1,1,1,1,2,5,2,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,5,3,0.530091275
1558,2,20090514,3,2,2,2,4,3,4,4,4,1,1,1,1,1,4,4,1,2,2,1,2,5,2,1,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,4,5,0.989393158
1559,2,20090514,3,2,1,2,3,3,3,3,3,1,1,1,1,1,5,3,1,2,1,2,2,1,2,2,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,6,4,1.209834419
1560,2,20090514,3,2,2,2,2,3,2,3,3,2,2,1,2,1,3,4,1,1,1,1,NA,4,2,5,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,2,7,1.542858443
1561,2,20090514,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,4,1,1,1,1,2,5,2,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,1,7,0.909224234
1562,2,20090514,2,2,2,2,3,1,3,4,3,1,1,1,1,1,3,3,1,2,2,1,2,3,2,1,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,3,5,2.332921953
1563,2,20090514,3,2,2,2,3,1,3,4,3,1,1,1,1,1,5,4,1,1,1,1,2,5,2,2,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,4,3,0.615307382
1564,2,20090514,2,2,2,2,2,1,2,2,2,1,1,1,1,1,3,4,1,1,1,1,1,5,2,5,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,2,7,1.542858443
1565,2,20090514,2,2,2,2,4,4,4,3,2,1,1,1,1,1,4,3,1,1,1,NA,1,4,1,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,5,3,0.530091275
1566,2,20090514,4,2,1,1,3,3,3,3,3,1,1,1,1,1,4,4,1,1,1,1,2,4,1,1,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,2,5,1.542858443
1567,2,20090514,5,2,2,2,2,1,2,4,2,2,2,1,1,1,3,2,1,1,1,1,2,4,2,1,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,3,5,2.332921953
1568,2,20090514,2,2,2,2,3,3,4,3,3,2,1,1,2,1,3,2,1,2,2,1,2,7,2,1,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,5,7,0.530091275
1569,2,20090514,2,2,2,2,2,1,2,2,2,1,1,1,1,1,3,2,1,2,2,1,2,4,2,1,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,1,6,0.815391267
1570,2,20090514,3,2,2,2,2,1,2,2,2,2,2,1,2,2,3,2,1,2,1,1,2,5,2,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,3,7,0.990729396
1571,2,20090514,2,2,2,2,4,2,2,2,2,1,1,1,1,1,5,4,1,1,1,2,2,5,2,5,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,2,7,1.893620237
1572,2,20090514,2,2,1,2,2,2,3,2,3,1,1,1,1,1,4,4,1,1,1,1,1,5,1,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,5,4,0.530091275
1573,2,20090514,2,2,2,2,2,2,1,2,2,1,1,1,2,1,1,3,1,1,1,2,2,5,2,1,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,4,5,0.615307382
1574,2,20090514,2,2,2,2,3,3,3,3,3,1,1,1,1,1,3,4,1,1,1,1,2,5,2,5,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,4,7,0.615307382
1575,2,20090514,2,2,2,2,3,3,4,3,3,1,1,1,1,1,2,1,1,2,1,1,2,5,2,5,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,1,7,0.815391267
1576,2,20090514,1,2,2,2,3,4,4,4,2,1,1,1,1,1,5,4,1,1,1,2,2,6,3,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,2,5,1.542858443
1577,2,20090514,3,2,2,1,3,4,3,4,3,1,1,1,1,1,3,3,1,2,2,2,2,4,1,5,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,5,4,1.036509887
1578,2,20090514,4,2,2,2,3,1,1,2,1,1,1,1,1,1,1,3,1,2,2,2,2,4,2,5,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,4,7,0.615307382
1579,2,20090514,1,2,2,2,3,2,4,3,3,1,1,1,1,1,3,3,1,1,1,1,2,5,2,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,5,7,1.036509887
1580,2,20090514,3,2,2,2,2,4,3,2,4,1,1,1,1,1,1,2,1,2,2,2,2,1,2,5,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,5,2,0.530091275
1581,2,20090514,3,2,2,2,4,4,4,4,4,1,1,1,1,1,4,4,1,1,1,1,NA,1,1,5,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,4,2,0.615307382
1582,2,20090514,4,2,2,2,2,1,2,2,2,2,2,1,1,1,1,NA,1,1,2,2,2,5,3,1,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,2,4,1.542858443
1583,2,20090514,2,2,2,2,2,4,2,2,2,2,1,2,2,1,5,4,1,1,1,1,2,6,1,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,4,5,0.615307382
1584,2,20090514,2,2,2,2,3,3,3,3,3,3,3,1,2,2,3,3,1,1,1,1,1,7,5,2,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,5,3,1.036509887
1585,2,20090514,4,2,2,1,3,2,2,2,2,1,1,1,1,1,3,2,1,1,1,1,2,4,1,1,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,6,7,1.209834419
1586,2,20090514,3,2,2,2,3,3,3,3,3,1,1,1,1,1,3,3,1,1,1,2,2,5,2,5,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,4,6,0.615307382
1587,2,20090514,1,2,2,2,4,4,3,3,4,1,2,1,1,1,3,3,1,1,1,1,1,4,NA,5,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,6,2,1.209834419
1588,2,20090514,3,2,2,2,3,1,2,3,1,2,1,1,1,1,3,5,1,1,2,2,2,5,2,1,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,1,7,0.909224234
1589,2,20090514,4,2,1,1,3,3,3,3,3,1,1,1,1,1,2,2,1,1,1,1,2,6,2,1,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,2,7,1.542858443
1590,2,20090514,3,2,2,2,2,2,2,2,2,1,2,1,2,2,5,4,1,1,1,1,1,6,2,2,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,5,3,0.530091275
1591,2,20090514,3,2,2,1,3,3,2,2,3,2,1,1,2,1,3,3,1,1,1,2,2,4,2,1,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,4,7,0.615307382
1592,2,20090514,1,2,2,2,3,4,4,2,3,1,1,1,1,1,NA,4,1,1,1,1,2,5,2,5,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,0.894856304
1593,2,20090514,4,2,2,2,4,4,2,2,2,2,2,2,1,1,5,3,1,1,1,1,2,5,5,2,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,6,3,1.209834419
1594,2,20090514,3,2,2,2,2,2,2,2,2,1,1,1,2,1,4,3,1,1,1,1,NA,3,2,3,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,5,5,0.530091275
1595,2,20090514,3,2,1,2,2,1,1,2,2,2,1,1,2,1,1,1,1,1,2,1,NA,6,3,2,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,2,4,1.542858443
1596,2,20090514,3,2,2,2,4,4,4,4,3,1,1,1,2,1,3,1,1,1,1,1,2,5,1,5,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,6,5,1.145390091
1597,2,20090514,2,2,1,2,4,2,3,3,3,1,1,1,1,1,4,4,1,1,2,NA,2,4,2,3,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,5,7,0.530091275
1598,2,20090514,1,2,1,2,2,2,3,3,2,1,1,1,1,1,3,3,1,1,1,1,2,6,2,1,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,3,5,0.990729396
1599,2,20090514,2,2,2,2,3,3,3,3,3,1,1,1,1,1,3,2,1,2,1,1,2,5,1,5,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,5,5,0.530091275
1600,2,20090514,4,2,2,2,2,2,2,3,3,2,3,1,2,1,3,4,1,2,2,1,2,6,2,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,1,6,0.909224234
1601,2,20090514,2,2,1,2,4,3,3,2,3,2,1,1,2,1,3,4,1,2,1,2,2,4,1,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,3,7,2.332921953
1602,2,20090514,3,2,2,2,2,2,2,2,3,1,1,1,1,1,4,3,1,1,1,1,NA,6,2,5,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,5,3,0.530091275
1603,2,20090514,4,2,2,2,1,4,4,4,3,1,1,1,1,1,4,4,1,1,1,1,2,4,2,1,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,4,6,0.615307382
1604,2,20090514,2,2,1,2,3,3,3,2,3,1,1,1,2,1,1,1,1,2,2,1,2,4,1,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,5,6,0.530091275
1605,2,20090514,3,2,2,2,3,3,3,4,2,1,1,1,1,1,2,2,1,1,1,1,2,1,3,5,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,4,7,0.615307382
1606,2,20090514,2,2,2,2,3,3,3,3,3,1,1,1,1,1,3,1,1,1,1,1,2,4,2,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,5,5,1.036509887
1607,2,20090514,4,2,2,2,2,2,2,2,2,1,1,1,2,1,4,2,1,1,1,1,2,3,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,5,4,0.530091275
1608,2,20090514,3,2,2,2,1,1,1,1,1,2,3,1,1,1,5,4,1,1,1,1,NA,6,2,4,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,6,7,1.209834419
1609,2,20090514,3,2,2,2,2,2,2,3,2,2,2,1,2,1,4,2,1,1,1,2,2,5,1,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,5,4,1.036509887
1610,2,20090514,4,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,NA,1,1,NA,5,2,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,5,2,1.036509887
1611,2,20090514,3,2,1,1,2,2,2,2,2,2,2,1,2,2,5,4,1,2,2,1,2,5,2,2,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,3,4,2.332921953
1612,2,20090514,3,2,2,2,2,4,3,3,3,1,1,2,1,1,3,1,1,2,1,1,2,5,2,2,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,4,5,0.615307382
1613,2,20090514,2,2,2,2,4,4,3,3,4,1,1,1,1,1,3,4,1,1,1,2,2,4,2,1,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,2,7,1.893620237
1614,2,20090514,4,2,2,2,3,3,3,3,3,1,1,1,1,1,3,3,1,1,1,1,NA,6,2,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,4,5,0.615307382
1615,2,20090514,4,2,2,1,1,3,1,1,3,1,1,1,1,1,5,4,1,1,1,2,2,4,1,1,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,2,7,1.542858443
1616,2,20090514,2,2,2,2,2,2,2,2,2,1,1,1,1,1,5,2,1,1,NA,NA,1,2,2,2,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,4,3,0.615307382
1617,2,20090514,3,2,2,2,3,3,3,4,3,1,1,1,1,1,1,3,1,1,1,2,2,1,2,1,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,4,5,0.615307382
1618,2,20090514,4,2,2,2,3,3,3,4,3,1,1,1,1,1,4,4,1,1,1,1,1,7,4,5,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,5,1,0.530091275
1619,2,20090514,3,2,2,2,4,3,4,4,4,1,1,1,1,1,2,2,1,1,1,1,2,6,1,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,5,6,1.036509887
1620,2,20090514,2,2,2,2,3,4,3,3,3,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,1,7,0.909224234
1621,2,20090514,1,2,2,2,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,6,0.815391267
1622,2,20090514,4,2,2,2,2,2,2,2,2,2,1,1,1,1,4,3,1,1,1,1,1,6,4,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,4,3,0.989393158
1623,2,20090514,2,2,2,2,2,3,3,3,3,1,1,1,2,1,2,3,1,1,2,1,2,5,3,2,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,4,5,0.615307382
1624,2,20090514,4,2,2,2,2,2,3,3,3,1,1,1,1,1,3,1,1,1,1,1,2,4,3,5,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,4,4,0.615307382
1625,2,20090514,1,2,2,2,3,3,3,4,3,1,1,1,2,1,2,3,1,2,1,1,2,4,2,1,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,1,7,0.815391267
1626,2,20090514,3,2,2,2,3,2,2,2,3,1,1,1,1,1,2,4,1,2,1,1,2,4,3,5,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,1,7,0.909224234
1627,2,20090514,1,2,2,2,2,1,2,2,1,2,1,1,1,1,2,3,1,2,2,1,1,3,1,5,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,5,2,1.036509887
1628,2,20090514,2,2,2,2,2,3,2,2,2,2,1,1,1,1,5,5,1,1,1,2,2,5,2,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,2,7,1.893620237
1629,2,20090514,3,2,2,2,3,3,3,3,3,1,1,1,1,1,4,3,1,1,2,2,NA,3,1,2,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,6,4,1.209834419
1630,2,20090514,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,5,1,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,4,5,0.989393158
1631,2,20090514,4,2,2,2,2,3,3,3,2,1,2,2,2,1,5,3,1,1,1,1,2,5,2,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,1,6,0.909224234
1632,2,20090514,2,2,2,2,4,2,2,2,3,1,1,1,1,1,3,2,1,1,1,2,2,5,2,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,5,5,1.036509887
1633,2,20090514,2,2,2,2,2,4,3,2,2,1,1,1,1,1,2,2,1,1,1,1,2,4,3,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,4,5,0.989393158
1634,2,20090514,2,2,2,2,2,2,2,2,2,1,1,1,1,1,4,3,1,1,1,1,2,5,3,1,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,5,2,0.530091275
1635,2,20090514,2,2,2,2,4,2,4,4,4,1,1,1,1,1,3,3,1,2,2,1,2,5,3,1,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,1,6,0.815391267
1636,2,20090514,2,2,2,2,3,3,2,2,2,2,2,1,2,1,4,5,1,1,1,1,2,5,3,1,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,4,5,0.615307382
1637,2,20090514,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3,3,1,1,1,1,NA,5,2,1,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,5,3,0.530091275
1638,2,20090514,4,2,2,2,4,2,3,3,3,1,1,1,1,1,3,4,1,2,2,NA,2,5,2,5,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,3,7,2.332921953
1639,2,20090514,2,2,2,2,2,2,2,2,2,2,2,1,2,2,5,4,1,2,1,1,2,5,5,2,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,5,4,1.036509887
1640,2,20090514,3,2,2,2,2,2,2,2,2,2,1,1,1,1,5,5,1,1,1,1,2,5,1,1,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,3,5,0.990729396
1641,2,20090514,2,2,2,2,4,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,4,5,0.615307382
